timestamp,open,high,low,close,volume,trade_count,vwap
2024-12-30 05:00:00+00:00,587.89,591.74,584.41,588.22,56578757.0,501195.0,588.344096
2024-12-31 05:00:00+00:00,589.905,590.6399,584.42,586.08,57052654.0,479945.0,586.638607
2025-01-02 05:00:00+00:00,589.39,591.13,580.5,584.64,50203975.0,603951.0,585.069059
2025-01-03 05:00:00+00:00,587.53,592.6,586.43,591.95,37888459.0,427267.0,590.3249
2025-01-06 05:00:00+00:00,596.27,599.7,593.6,595.36,47679442.0,468834.0,596.616783
2025-01-07 05:00:00+00:00,597.42,597.75,586.78,588.63,60393052.0,489809.0,591.010705
2025-01-08 05:00:00+00:00,588.7,590.5799,585.195,589.49,47304672.0,432460.0,588.281771
2025-01-10 05:00:00+00:00,585.88,585.95,578.55,580.49,73105046.0,720924.0,581.355095
2025-01-13 05:00:00+00:00,575.77,581.75,575.35,581.39,47910060.0,505933.0,578.886779
2025-01-14 05:00:00+00:00,584.36,585.0,578.35,582.19,48420580.0,473554.0,581.845057
2025-01-15 05:00:00+00:00,590.325,593.94,589.195,592.78,56900159.0,488787.0,592.171696
2025-01-16 05:00:00+00:00,594.175,594.35,590.93,591.64,44319662.0,409217.0,592.628159
2025-01-17 05:00:00+00:00,596.96,599.36,595.61,597.58,58070628.0,420955.0,597.811044
2025-01-21 05:00:00+00:00,600.67,603.06,598.67,603.05,42532853.0,429380.0,601.650228
2025-01-22 05:00:00+00:00,605.92,607.82,605.36,606.44,48195973.0,367155.0,606.756402
2025-01-23 05:00:00+00:00,605.8,609.75,605.52,609.75,41152102.0,330491.0,607.610365
2025-01-24 05:00:00+00:00,609.81,610.78,606.8,607.97,34604693.0,360925.0,608.544314
2025-01-27 05:00:00+00:00,594.81,599.69,594.64,599.37,70361125.0,685466.0,597.680869
2025-01-28 05:00:00+00:00,600.62,605.37,597.25,604.52,44433322.0,419856.0,602.91773
2025-01-29 05:00:00+00:00,603.72,604.13,599.22,601.81,37177429.0,426224.0,601.975438
2025-01-30 05:00:00+00:00,603.96,606.6,600.715,605.04,39281255.0,419933.0,604.043298
2025-01-31 05:00:00+00:00,607.5,609.96,601.05,601.82,66671471.0,591698.0,604.912328
2025-02-03 05:00:00+00:00,592.67,600.29,590.49,597.77,65713364.0,730460.0,596.422957
2025-02-04 05:00:00+00:00,597.83,602.3,597.28,601.78,33024773.0,377667.0,600.835606
2025-02-05 05:00:00+00:00,600.64,604.37,598.58,604.22,30653149.0,358145.0,602.220255
2025-02-06 05:00:00+00:00,605.99,606.4525,602.63,606.32,35771503.0,351828.0,605.227961
2025-02-07 05:00:00+00:00,606.89,608.13,600.05,600.77,50188662.0,554348.0,602.782187
2025-02-10 05:00:00+00:00,604.03,605.4999,602.74,604.85,26023524.0,393593.0,604.488606
2025-02-11 05:00:00+00:00,602.55,605.86,602.43,605.31,30056740.0,408321.0,604.533431
2025-02-12 05:00:00+00:00,599.2,604.55,598.51,603.36,45076076.0,435863.0,602.334147
2025-02-13 05:00:00+00:00,604.48,609.94,603.2,609.73,40921297.0,426318.0,607.637911
2025-02-14 05:00:00+00:00,609.94,610.99,609.07,609.7,26910448.0,330615.0,610.09029
2025-02-18 05:00:00+00:00,610.88,611.49,608.38,611.49,26749030.0,364168.0,610.093495
2025-02-19 05:00:00+00:00,610.08,613.23,609.56,612.93,30898690.0,332869.0,611.742949
2025-02-20 05:00:00+00:00,611.54,611.684,607.02,610.38,36554002.0,388456.0,609.150979
2025-02-21 05:00:00+00:00,610.16,610.3,599.47,599.94,76519818.0,628050.0,603.120085
2025-02-24 05:00:00+00:00,602.02,603.03,596.49,597.21,50737213.0,600743.0,599.090526
2025-02-25 05:00:00+00:00,597.15,597.89,589.56,594.24,58266472.0,712191.0,593.758989
2025-02-26 05:00:00+00:00,595.93,599.58,591.8556,594.54,43321578.0,638726.0,595.672363
2025-02-27 05:00:00+00:00,596.85,598.02,584.65,585.05,74196664.0,758876.0,590.542146
2025-02-28 05:00:00+00:00,585.56,594.72,582.44,594.18,88744106.0,780013.0,588.014097
2025-03-03 05:00:00+00:00,596.18,597.34,579.9,583.77,74249199.0,839118.0,587.81397
2025-03-04 05:00:00+00:00,579.71,585.39,572.25,576.86,109648212.0,1056746.0,577.6331
2025-03-05 05:00:00+00:00,576.69,584.88,573.0795,583.06,71230528.0,809705.0,579.701888
2025-03-06 05:00:00+00:00,575.48,580.1736,570.12,572.71,80094868.0,869697.0,573.975112
2025-03-07 05:00:00+00:00,570.9,577.39,565.63,575.92,81158816.0,874097.0,572.364681
2025-03-10 04:00:00+00:00,567.59,569.54,555.59,560.58,99326624.0,1007965.0,562.241565
2025-03-11 04:00:00+00:00,559.4,564.02,552.02,555.92,88102109.0,935563.0,557.643391
2025-03-12 04:00:00+00:00,562.17,563.11,553.69,558.87,69601767.0,687059.0,559.298809
2025-03-13 04:00:00+00:00,558.49,559.105,549.68,551.42,74079414.0,747045.0,553.130515
2025-03-14 04:00:00+00:00,556.11,563.83,551.4917,562.81,62660321.0,616222.0,560.667919
2025-03-17 04:00:00+00:00,562.79,569.71,562.35,567.15,49008709.0,538126.0,566.424219
2025-03-18 04:00:00+00:00,564.8,565.02,559.06,561.02,66041422.0,572401.0,561.020757
2025-03-19 04:00:00+00:00,562.83,570.95,561.63,567.13,66554250.0,584796.0,566.278613
2025-03-20 04:00:00+00:00,563.33,570.57,562.6012,565.49,62958195.0,540297.0,566.435479
2025-03-21 04:00:00+00:00,559.28,564.89,558.03,563.98,83762964.0,559082.0,561.935782
2025-03-24 04:00:00+00:00,570.8,575.15,570.2,574.08,58766795.0,506258.0,573.338171
2025-03-25 04:00:00+00:00,575.3,576.41,573.69,575.46,38355735.0,389951.0,574.940837
2025-03-26 04:00:00+00:00,575.19,576.33,567.19,568.59,52228898.0,501105.0,570.477594
2025-03-27 04:00:00+00:00,567.18,570.9,564.94,567.08,42164248.0,456704.0,568.178087
2025-03-28 04:00:00+00:00,565.53,566.2675,555.07,555.66,71662653.0,650391.0,557.984313
2025-03-31 04:00:00+00:00,549.83,560.7112,546.87,559.39,95328113.0,754583.0,555.357314
2025-04-01 04:00:00+00:00,557.45,562.94,553.68,560.97,54609641.0,603801.0,558.976061
2025-04-02 04:00:00+00:00,555.05,567.42,554.81,564.52,76014544.0,686536.0,562.888146
2025-04-03 04:00:00+00:00,545.11,547.97,536.7,536.7,125985998.0,1198725.0,541.675349
2025-04-04 04:00:00+00:00,523.67,525.87,505.06,505.28,217962675.0,1957407.0,513.476423
2025-04-07 04:00:00+00:00,489.19,523.17,481.8,504.38,256611355.0,2517692.0,501.2808
2025-04-08 04:00:00+00:00,521.86,524.98,489.16,496.48,165794399.0,1708494.0,507.249518
2025-04-09 04:00:00+00:00,493.44,548.62,493.05,548.62,241835081.0,2298809.0,523.427405
2025-04-10 04:00:00+00:00,532.17,533.495,509.32,524.58,162331225.0,1754794.0,522.984816
2025-04-11 04:00:00+00:00,523.01,536.43,520.07,533.94,97866334.0,1019118.0,529.421297
2025-04-14 04:00:00+00:00,544.05,544.28,533.86,539.12,68033993.0,752545.0,539.680399
2025-04-15 04:00:00+00:00,539.675,543.23,536.81,537.61,56892874.0,547009.0,539.499642
2025-04-16 04:00:00+00:00,531.68,537.8854,520.29,525.66,83484814.0,770794.0,527.333639
2025-04-17 04:00:00+00:00,527.64,531.165,523.91,526.41,79866673.0,633834.0,527.758866
2025-04-21 04:00:00+00:00,521.16,521.7,508.46,513.88,69368129.0,715706.0,512.893584
2025-04-22 04:00:00+00:00,520.14,529.305,519.1925,527.25,75948017.0,712400.0,525.101409
2025-04-23 04:00:00+00:00,540.43,545.43,533.88,535.42,90590658.0,885537.0,539.263374
2025-04-24 04:00:00+00:00,536.715,547.43,535.4504,546.69,64150418.0,580937.0,543.868005
2025-04-25 04:00:00+00:00,546.65,551.05,543.69,550.64,61119590.0,562252.0,548.286989
2025-04-28 04:00:00+00:00,551.39,553.55,545.02,550.85,47613755.0,472025.0,549.56739
2025-04-29 04:00:00+00:00,548.91,555.45,548.55,554.32,47775121.0,474829.0,553.036602
2025-04-30 04:00:00+00:00,547.57,556.52,541.52,554.54,93101463.0,707090.0,549.757618
2025-05-01 04:00:00+00:00,560.37,564.0699,557.86,558.47,63186146.0,585865.0,561.004467
2025-05-02 04:00:00+00:00,564.73,568.38,562.38,566.76,60717270.0,571476.0,566.424958
2025-05-05 04:00:00+00:00,562.57,566.65,561.7,563.51,38659222.0,414698.0,564.409762
2025-05-06 04:00:00+00:00,557.93,563.3476,556.96,558.8,48264708.0,473580.0,559.981148
2025-05-07 04:00:00+00:00,560.15,563.82,556.04,561.15,55733229.0,531073.0,560.011623
2025-05-08 04:00:00+00:00,565.24,570.31,561.7,565.06,65130787.0,601131.0,566.584308
2025-05-09 04:00:00+00:00,566.48,567.5,562.7637,564.34,37603427.0,422432.0,564.739305
2025-05-12 04:00:00+00:00,581.47,583.0,577.04,582.99,78993570.0,733762.0,580.547302
2025-05-13 04:00:00+00:00,583.41,589.08,582.84,586.84,67947225.0,682785.0,587.193555
2025-05-14 04:00:00+00:00,587.81,588.98,585.535,587.59,66283531.0,676301.0,587.373305
2025-05-15 04:00:00+00:00,585.56,590.97,585.0969,590.46,71268145.0,737359.0,588.585752
2025-05-16 04:00:00+00:00,591.25,594.5,589.28,594.2,76052101.0,645314.0,592.388584
2025-05-19 04:00:00+00:00,588.1,595.54,588.1,594.85,68168509.0,662361.0,593.168182
2025-05-20 04:00:00+00:00,593.09,594.05,589.6,592.85,60614492.0,632002.0,592.357838
2025-05-21 04:00:00+00:00,588.44,592.58,581.82,582.86,95197657.0,1066364.0,587.037546
2025-05-22 04:00:00+00:00,582.66,586.62,581.405,583.09,70860417.0,844277.0,584.053292
2025-05-23 04:00:00+00:00,575.98,581.8101,575.6,579.11,76029046.0,877472.0,578.838939
2025-05-27 04:00:00+00:00,586.07,591.31,578.43,591.15,72588475.0,830952.0,589.125551
2025-05-28 04:00:00+00:00,591.56,592.7688,586.985,587.73,68445512.0,731933.0,589.715167
2025-05-29 04:00:00+00:00,593.06,593.2,586.07,590.05,70073758.0,826143.0,589.567723
2025-05-30 04:00:00+00:00,588.93,591.1299,583.235,589.39,90601242.0,884337.0,588.05609
2025-06-02 04:00:00+00:00,587.76,592.79,585.06,592.71,61630502.0,728812.0,589.874707
2025-06-03 04:00:00+00:00,592.34,597.08,591.85,596.09,63606204.0,690792.0,595.238267
2025-06-04 04:00:00+00:00,596.96,597.95,595.49,595.93,57314199.0,629200.0,596.938002
2025-06-05 04:00:00+00:00,597.63,599.0,591.05,593.05,92436397.0,944088.0,595.168768
2025-06-06 04:00:00+00:00,598.66,600.83,596.86,599.14,66588743.0,768591.0,599.222242
2025-06-09 04:00:00+00:00,599.72,601.25,598.49,599.68,53016418.0,637329.0,600.053937
2025-06-10 04:00:00+00:00,600.22,603.47,599.09,603.08,66246973.0,674474.0,601.631918
2025-06-11 04:00:00+00:00,604.19,605.06,599.27,601.36,73658225.0,808639.0,602.345297
2025-06-12 04:00:00+00:00,600.01,603.75,599.52,603.75,64129003.0,689902.0,602.541248
2025-06-13 04:00:00+00:00,598.5,601.85,595.48,597.0,89487793.0,980337.0,598.204727
2025-06-16 04:00:00+00:00,600.4,604.45,600.22,602.68,79984125.0,775607.0,602.741389
2025-06-17 04:00:00+00:00,600.21,601.75,596.76,597.53,82209365.0,827346.0,599.19286
2025-06-18 04:00:00+00:00,598.44,601.22,596.47,597.44,76605029.0,711298.0,598.886708
2025-06-20 04:00:00+00:00,598.38,599.46,592.86,594.28,94051374.0,825556.0,595.125748
2025-06-23 04:00:00+00:00,595.04,600.54,591.89,600.15,87426039.0,920372.0,597.020982
2025-06-24 04:00:00+00:00,604.33,607.8499,603.41,606.78,67735293.0,682502.0,606.174705
2025-06-25 04:00:00+00:00,607.91,608.61,605.54,607.12,62114767.0,645731.0,607.146716
2025-06-26 04:00:00+00:00,608.99,612.31,608.37,611.87,78548361.0,630338.0,610.895254
2025-06-27 04:00:00+00:00,612.88,616.39,610.83,614.91,86258398.0,806398.0,613.935765
2025-06-30 04:00:00+00:00,617.38,619.22,615.04,617.85,92502541.0,858415.0,617.093294
2025-07-01 04:00:00+00:00,616.36,618.83,615.52,617.65,70030140.0,746886.0,617.439436
2025-07-02 04:00:00+00:00,617.24,620.49,616.61,620.45,66510374.0,679099.0,619.130181
2025-07-03 04:00:00+00:00,622.45,626.28,622.43,625.34,51065578.0,484817.0,625.106471
2025-07-07 04:00:00+00:00,623.36,624.03,617.87,620.68,74814505.0,863317.0,620.762641
2025-07-08 04:00:00+00:00,621.35,622.11,619.52,620.34,59024585.0,675760.0,620.675955
2025-07-09 04:00:00+00:00,622.77,624.72,620.9105,624.06,66113326.0,735000.0,622.946884
2025-07-10 04:00:00+00:00,624.2,626.8701,623.01,625.82,57527933.0,648814.0,625.358699
2025-07-11 04:00:00+00:00,622.74,624.86,621.53,623.62,63670226.0,748955.0,623.809901
2025-07-14 04:00:00+00:00,623.16,625.1581,621.7999,624.81,51898518.0,626509.0,623.953909
2025-07-15 04:00:00+00:00,627.52,627.86,622.06,622.14,74317260.0,828422.0,624.382657
2025-07-16 04:00:00+00:00,623.74,624.73,618.05,624.22,88964127.0,961751.0,622.089769
2025-07-17 04:00:00+00:00,624.4,628.4048,624.18,628.04,68885558.0,687864.0,627.009476
2025-07-18 04:00:00+00:00,629.3,629.47,626.46,627.58,65621496.0,594577.0,627.596472
2025-07-21 04:00:00+00:00,628.77,631.54,628.34,628.77,63374984.0,709907.0,630.17477
2025-07-22 04:00:00+00:00,629.1,629.73,626.19,628.86,60046288.0,763949.0,628.28447
2025-07-23 04:00:00+00:00,631.55,634.21,629.73,634.21,71015836.0,765762.0,632.090485
2025-07-24 04:00:00+00:00,634.6,636.15,633.99,634.42,71307134.0,764249.0,635.14029
2025-07-25 04:00:00+00:00,635.09,637.5799,634.84,637.1,56865364.0,594273.0,636.524889
2025-07-28 04:00:00+00:00,637.48,638.04,635.54,636.94,54917102.0,630214.0,636.840101
2025-07-29 04:00:00+00:00,638.35,638.67,634.335,635.26,60556278.0,708687.0,636.075817
2025-07-30 04:00:00+00:00,635.92,637.68,631.54,634.46,80413429.0,820273.0,634.709485
2025-07-31 04:00:00+00:00,639.455,639.85,630.765,632.08,103385246.0,1017926.0,635.332486
2025-08-01 04:00:00+00:00,626.3,626.34,619.29,621.72,140103572.0,1466043.0,622.167703
2025-08-04 04:00:00+00:00,625.67,631.215,625.58,631.17,73218015.0,802217.0,629.502285
2025-08-05 04:00:00+00:00,631.79,632.6052,627.04,627.97,68051401.0,806967.0,629.048533
2025-08-06 04:00:00+00:00,629.05,633.44,628.13,632.78,64357525.0,690531.0,631.543336
2025-08-07 04:00:00+00:00,636.24,636.98,629.11,632.25,74205791.0,835614.0,632.317282
2025-08-08 04:00:00+00:00,634.06,637.645,633.74,637.18,64051626.0,705058.0,636.423539
2025-08-11 04:00:00+00:00,637.46,638.95,634.66,635.92,58742300.0,669920.0,636.758188
2025-08-12 04:00:00+00:00,638.29,642.85,636.79,642.69,64821798.0,761232.0,640.71696
2025-08-13 04:00:00+00:00,644.91,646.19,642.68,644.89,60092790.0,672682.0,644.269294
2025-08-14 04:00:00+00:00,642.79,645.62,642.34,644.95,59327466.0,682668.0,644.314136
2025-08-15 04:00:00+00:00,645.99,646.09,642.5153,643.44,68592507.0,637298.0,643.988974
2025-08-18 04:00:00+00:00,642.86,644.0,642.18,643.3,43804914.0,583828.0,643.155983
2025-08-19 04:00:00+00:00,643.12,644.105,638.48,639.81,69750731.0,769488.0,640.687476
2025-08-20 04:00:00+00:00,639.4,639.66,632.95,638.11,88890298.0,1033790.0,636.510518
2025-08-21 04:00:00+00:00,636.28,637.97,633.81,635.55,54805775.0,617474.0,635.846039
2025-08-22 04:00:00+00:00,637.76,646.5,637.25,645.31,84083214.0,924994.0,644.412217
2025-08-25 04:00:00+00:00,644.04,645.29,642.35,642.47,51274332.0,657583.0,644.051865
2025-08-26 04:00:00+00:00,642.2,645.51,641.57,645.16,51581565.0,575104.0,643.564606
2025-08-27 04:00:00+00:00,644.57,647.37,644.42,646.63,48341069.0,514537.0,646.327808
2025-08-28 04:00:00+00:00,647.24,649.48,645.34,648.92,61519461.0,595301.0,647.839384
2025-08-29 04:00:00+00:00,647.47,647.84,643.14,645.05,74423178.0,747542.0,644.73186
2025-09-02 04:00:00+00:00,637.5,640.49,634.92,640.27,81983545.0,903028.0,638.052767
2025-09-03 04:00:00+00:00,642.67,644.21,640.46,643.74,70820898.0,818583.0,642.393574
2025-09-04 04:00:00+00:00,644.42,649.15,643.51,649.12,65219228.0,743467.0,646.672384
2025-09-05 04:00:00+00:00,651.48,652.21,643.33,647.24,84304124.0,988454.0,646.993141
2025-09-08 04:00:00+00:00,648.62,649.84,647.23,648.83,63130164.0,773415.0,648.48861
2025-09-09 04:00:00+00:00,648.97,650.86,647.22,650.33,66133856.0,684357.0,649.224848
2025-09-10 04:00:00+00:00,653.62,654.55,650.63,652.21,78034529.0,841963.0,652.673145
2025-09-11 04:00:00+00:00,654.18,658.33,653.59,657.63,69895740.0,754957.0,656.838382
2025-09-12 04:00:00+00:00,657.6,659.11,656.9,657.41,72780135.0,683140.0,657.953046
2025-09-15 04:00:00+00:00,659.64,661.04,659.34,660.91,63772412.0,771637.0,660.304498
2025-09-16 04:00:00+00:00,661.47,661.78,659.21,660.0,61168953.0,755515.0,660.207825
2025-09-17 04:00:00+00:00,660.01,661.72,654.3,659.18,101952244.0,1070032.0,658.884385
2025-09-18 04:00:00+00:00,661.89,664.89,660.27,662.26,90458735.0,951829.0,662.825154
2025-09-19 04:00:00+00:00,662.33,664.55,660.37,663.7,97945620.0,842334.0,662.65786
2025-09-22 04:00:00+00:00,662.2,667.29,662.17,666.84,69452201.0,795553.0,665.428239
2025-09-23 04:00:00+00:00,666.72,667.34,661.98,663.21,81708872.0,896647.0,664.434604
2025-09-24 04:00:00+00:00,664.51,664.61,659.67,661.1,68082229.0,807609.0,661.597947
2025-09-25 04:00:00+00:00,657.94,659.4056,654.405,658.05,89622067.0,935968.0,657.338549
2025-09-26 04:00:00+00:00,659.51,662.37,657.88,661.82,69179209.0,769909.0,660.616791
2025-09-29 04:00:00+00:00,664.36,665.28,661.86,663.68,73499015.0,763838.0,663.523234
2025-09-30 04:00:00+00:00,662.93,666.65,661.61,666.18,86288028.0,772090.0,664.127451
2025-10-01 04:00:00+00:00,663.17,669.37,663.06,668.45,72545369.0,974350.0,666.876307
2025-10-02 04:00:00+00:00,670.45,670.565,666.78,669.22,56895993.0,743850.0,668.850456
2025-10-03 04:00:00+00:00,669.99,672.675,668.16,669.21,70494350.0,895359.0,670.468624
2025-10-06 04:00:00+00:00,671.62,672.51,669.455,671.61,54623260.0,873508.0,671.317365
2025-10-07 04:00:00+00:00,672.54,672.99,667.67,669.12,72020067.0,947296.0,669.598888
2025-10-08 04:00:00+00:00,670.25,673.2056,669.42,673.11,60702241.0,747743.0,672.116743
2025-10-09 04:00:00+00:00,673.53,673.94,669.21,671.16,66501941.0,802889.0,671.023115
2025-10-10 04:00:00+00:00,672.13,673.95,652.84,653.02,159422589.0,1778637.0,662.07522
2025-10-13 04:00:00+00:00,660.65,665.13,659.7679,663.04,79560517.0,1125900.0,662.346651
2025-10-14 04:00:00+00:00,657.17,665.83,653.17,662.23,88779560.0,1177809.0,661.056437
2025-10-15 04:00:00+00:00,666.82,670.23,658.93,665.17,81702555.0,1067025.0,665.245431
2025-10-16 04:00:00+00:00,666.82,668.71,657.11,660.64,110563346.0,1443490.0,662.638242
2025-10-17 04:00:00+00:00,659.5,665.755,658.14,664.39,96500870.0,1156217.0,662.131654
2025-10-20 04:00:00+00:00,667.32,672.21,667.27,671.3,60492650.0,858129.0,670.723645
2025-10-21 04:00:00+00:00,671.44,672.99,669.981,671.29,56248835.0,831016.0,671.751723
2025-10-22 04:00:00+00:00,672.0,672.0,663.3,667.8,80564006.0,963659.0,667.586309
2025-10-23 04:00:00+00:00,668.12,672.7101,667.8,671.76,65604461.0,767072.0,670.89345
2025-10-24 04:00:00+00:00,676.46,678.47,675.65,677.25,74356527.0,762628.0,677.52846
2025-10-27 04:00:00+00:00,682.73,685.54,682.115,685.24,63293828.0,811233.0,683.854334
2025-10-28 04:00:00+00:00,687.05,688.905,684.83,687.06,61737972.0,759679.0,686.90284
2025-10-29 04:00:00+00:00,688.72,689.7,682.87,687.39,85340645.0,1044645.0,687.171371
2025-10-30 04:00:00+00:00,683.9,685.94,679.83,679.83,76335751.0,971938.0,682.922797
2025-10-31 04:00:00+00:00,685.04,685.08,679.24,682.06,87164122.0,990900.0,682.653504
2025-11-03 05:00:00+00:00,685.67,685.8,679.94,683.34,57315025.0,870106.0,682.9317
2025-11-04 05:00:00+00:00,676.11,679.96,674.58,675.24,78426969.0,1140117.0,676.508167
2025-11-05 05:00:00+00:00,674.98,680.86,674.17,677.58,74402376.0,904366.0,678.412595
2025-11-06 05:00:00+00:00,676.47,677.38,668.72,670.31,85035298.0,1184829.0,671.984134
2025-11-07 05:00:00+00:00,667.91,671.08,661.205,670.97,100592443.0,1399072.0,666.112643
2025-11-10 05:00:00+00:00,677.235,682.18,675.03,681.44,75842888.0,1141759.0,679.201354
2025-11-11 05:00:00+00:00,679.95,683.57,678.73,683.0,58953385.0,828375.0,681.583161
2025-11-12 05:00:00+00:00,684.79,684.96,680.945,683.38,62312484.0,995928.0,683.119593
2025-11-13 05:00:00+00:00,680.5,680.86,670.52,672.04,103457788.0,1420394.0,674.522143
2025-11-14 05:00:00+00:00,665.38,675.66,663.265,671.93,96846672.0,1468545.0,671.317961
2025-11-17 05:00:00+00:00,669.7,673.71,662.17,665.67,90456105.0,1485606.0,667.738819
2025-11-18 05:00:00+00:00,662.095,665.12,655.86,660.08,114467488.0,1760650.0,661.122076
2025-11-19 05:00:00+00:00,660.78,667.34,658.745,662.63,94702955.0,1420436.0,662.617721
2025-11-20 05:00:00+00:00,672.91,675.56,651.89,652.53,165293521.0,2439639.0,661.717018
2025-11-21 05:00:00+00:00,655.05,664.55,650.85,659.03,123956203.0,1714976.0,657.972356
2025-11-24 05:00:00+00:00,662.69,670.06,661.59,668.73,80437940.0,1079031.0,667.491683
2025-11-25 05:00:00+00:00,668.63,676.21,664.48,675.02,81077088.0,1114924.0,671.640568
2025-11-26 05:00:00+00:00,677.63,681.7,676.72,679.68,71879597.0,881264.0,680.09272
2025-11-28 05:00:00+00:00,680.86,683.665,680.5,683.39,49212030.0,568720.0,682.350281
2025-12-01 05:00:00+00:00,678.81,682.99,678.74,680.27,61201193.0,822174.0,680.719083
2025-12-02 05:00:00+00:00,681.92,683.82,679.3275,681.53,62953844.0,828603.0,681.840994
2025-12-03 05:00:00+00:00,680.57,684.91,679.69,683.89,57238481.0,728672.0,683.053074
2025-12-04 05:00:00+00:00,685.3,685.37,681.34,684.39,61970336.0,850813.0,683.570788
2025-12-05 05:00:00+00:00,685.47,688.39,684.58,685.69,79241045.0,920639.0,686.205969
2025-12-08 05:00:00+00:00,686.59,686.64,681.57,683.63,55231462.0,972851.0,683.575849
2025-12-09 05:00:00+00:00,683.15,685.385,682.59,683.04,58310055.0,890130.0,683.882627
2025-12-10 05:00:00+00:00,682.56,688.97,681.31,687.57,85671334.0,1116986.0,685.247422
2025-12-11 05:00:00+00:00,685.14,689.25,682.165,689.17,86173678.0,1091888.0,686.724569
2025-12-12 05:00:00+00:00,688.17,688.88,679.1744,681.76,113160347.0,1436024.0,682.784771
2025-12-15 05:00:00+00:00,685.74,685.76,679.25,680.73,90810952.0,1453102.0,681.378547
2025-12-16 05:00:00+00:00,679.23,681.08,674.98,678.87,122030631.0,1412023.0,678.295578
2025-12-17 05:00:00+00:00,679.89,680.435,671.195,671.4,110625198.0,1388728.0,674.419992
2025-12-18 05:00:00+00:00,677.6,680.74,674.9,676.47,108650128.0,1510342.0,677.772072
2025-12-19 05:00:00+00:00,676.59,681.09,676.47,680.59,103599543.0,1113777.0,679.903065
2025-12-22 05:00:00+00:00,683.94,685.36,680.5868,684.83,69556733.0,806680.0,684.360955
2025-12-23 05:00:00+00:00,683.92,688.2,683.87,687.96,64839951.0,710909.0,686.880983
2025-12-24 05:00:00+00:00,687.95,690.83,687.8,690.38,39445560.0,439656.0,689.740875
2025-12-26 05:00:00+00:00,690.64,691.66,689.27,690.31,41613347.0,587527.0,690.300899
2025-12-29 05:00:00+00:00,687.54,689.2,686.07,687.85,62559503.0,782231.0,687.628428
2025-12-30 05:00:00+00:00,687.445,688.555,686.58,687.01,47160671.0,609770.0,687.488582
